Date,Open,High,Low,Close,Volume,High_Vol_Flag,Daily_Return,SMA_20,SMA_50,Volatility_20d,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Daily_Return_Pct,Normalised_Price,Drawdown,Drawdown_Pct,Ticker
2010-08-26,19.89,20.27,19.6,19.75,433736.0,False,-0.007537688442211032,19.5065,,0.5627622125211454,52.21214097148125,-0.014704235933926668,-0.06648257200571016,0.05177833607178349,21.685850700021504,17.327149299978494,-0.7537688442211032,116.1764705882353,-0.17329426538300546,-17.329426538300545,TSLA
2010-08-27,19.75,19.87,19.5,19.7,378145.0,False,-0.0025316455696202667,19.4945,,0.5582264435569071,51.871401620668316,0.009994510211765117,-0.051187155562215106,0.06118166577398022,21.666430744267586,17.32256925573241,-0.25316455696202667,115.88235294117646,-0.17538719129342825,-17.538719129342827,TSLA
2010-08-30,19.7,20.19,19.61,19.87,732731.0,False,0.00862944162436552,19.442,,0.5286393640447927,52.99461433387466,0.04279273570811526,-0.032391177308149034,0.07518391301626429,21.517466719864032,17.366533280135968,0.8629441624365519,116.88235294117648,-0.16827124319799078,-16.82712431979908,TSLA
2010-08-31,19.66,19.79,19.33,19.48,201012.0,False,-0.01962757926522396,19.3185,,0.4955194336227445,50.105626820275454,0.03689057351057912,-0.018534827144403403,0.05542540065498252,21.027131647038985,17.609868352961016,-1.962757926522396,114.58823529411765,-0.1845960652992884,-18.45960652992884,TSLA
2010-09-01,19.62,20.69,19.6,20.45,494885.0,False,0.049794661190964984,19.278,,0.5222708634376199,56.462827996787645,0.10922488434144739,0.007017115152766758,0.10220776918868063,20.823473526480676,17.73252647351932,4.979466119096498,120.29411764705881,-0.1439933026370867,-14.39933026370867,TSLA
2010-09-02,20.37,21.24,20.31,21.06,487060.0,False,0.029828850855745603,19.3085,,0.5146105017174606,59.921201255737984,0.21331330582613006,0.04827635328743943,0.16503695253869063,20.971006351392692,17.645993648607305,2.9828850855745603,123.88235294117646,-0.11845960652992892,-11.845960652992892,TSLA
2010-09-03,20.87,21.3,20.66,21.05,425956.0,False,-0.0004748338081670411,19.3815,19.7288,0.48790427377709716,59.837286489702564,0.2916354217377588,0.0969481669775033,0.1946872547602555,21.21542905791737,17.54757094208263,-0.04748338081670411,123.82352941176471,-0.11887819171201339,-11.887819171201338,TSLA
2010-09-06,20.87,21.3,20.66,21.05,425956.0,False,0.0,19.454,19.8098,0.48795674898457614,59.837286489702564,0.34967542227550297,0.14749361803710326,0.2021818042383997,21.433190690528253,17.47480930947175,0.0,123.82352941176471,-0.11887819171201339,-11.887819171201338,TSLA
2010-09-07,20.61,21.0,20.5,20.54,243335.0,False,-0.02422802850356298,19.529500000000002,19.7428,0.48387631184862145,55.25999800702425,0.35047969138882706,0.18809083270744803,0.16238885868137903,21.55524456746936,17.503755432530646,-2.422802850356298,120.82352941176471,-0.14022603599832573,-14.022603599832573,TSLA
2010-09-08,20.66,20.95,20.6,20.9,288382.0,False,0.017526777020447915,19.6795,19.684199999999997,0.42286857938407296,57.718677745200054,0.3758336949233261,0.22563940515062367,0.1501942897727024,21.640450091960002,17.71854990804,1.7526777020447915,122.94117647058822,-0.12515696944328178,-12.515696944328178,TSLA
2010-09-09,21.0,21.05,20.69,20.71,376197.0,False,-0.009090909090908927,19.835,19.659200000000002,0.41773103150543134,55.970440097083014,0.37625824247971806,0.25576317261644255,0.12049506986327552,21.58334056660657,18.086659433393432,-0.9090909090908927,121.82352941176471,-0.13311008790288822,-13.311008790288822,TSLA
2010-09-10,20.75,20.93,19.76,20.17,385689.0,False,-0.02607436021245768,19.927500000000002,19.678600000000003,0.4164611018068271,51.22185485506694,0.329226098913022,0.2704557578757585,0.05877034103726353,21.527840424311123,18.32715957568888,-2.607436021245768,118.64705882352942,-0.1557136877354541,-15.57136877354541,TSLA
2010-09-13,20.89,20.9,20.5,20.72,360703.0,False,0.027268220128904064,20.0245,19.709,0.4179017530367778,55.374652247403105,0.3325003328831251,0.2828646728772318,0.049635660005893256,21.56608462560277,18.48291537439723,2.7268220128904064,121.88235294117646,-0.13269150272080374,-13.269150272080374,TSLA
2010-09-14,20.54,21.6,20.53,21.12,654629.0,False,0.01930501930501949,20.122999999999998,19.809199999999997,0.4177221508998299,58.16427060247415,0.3631852702342542,0.29892879234863634,0.06425647788561784,21.680975744693328,18.565024255306668,1.9305019305019488,124.23529411764707,-0.11594809543742149,-11.59480954374215,TSLA
2010-09-15,20.98,22.0,20.79,21.98,684558.0,False,0.04071969696969702,20.2835,19.9328,0.42475746614833404,63.453922497637166,0.45169130069186636,0.3294812940172824,0.12221000667458398,21.91427346840795,18.65272653159205,4.071969696969702,129.29411764705884,-0.07994976977814985,-7.994976977814986,TSLA
2010-09-16,22.15,23.16,20.84,20.94,2685480.0,False,-0.047315741583257465,20.391,20.0024,0.46813371245062535,54.48258803324915,0.4329231900738506,0.35016967322859605,0.08275351684525456,21.884958359174547,18.89704164082545,-4.7315741583257465,123.1764705882353,-0.12348262871494346,-12.348262871494347,TSLA
